bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr	orig
60327237094ee7975e9aa789	0.006714229390681	0.0149807377060931	1	34.02975888582732	1.2505712078057565	1.0545662155395683	0.5972037625108381	1468.8822021484375	0.262313285289052	114.0	40.86021505376344	1.6838453333333334	1.566184	1.853088	1.632264	0.031975	-0.0268969666212797	0.0929856747388839	279.0	84.0	84.0	42.0	6.757920147695535	1.25	2.5	2.5	2.5	11.267873941911429	16.786882020661775	59.76311492919922	18.62723922729492	170298.0	6.2580647468566895	255.1648712158203	91.87464904785156	3.2826097780267167	96.209744556386	755.0882568359375	752.5823974609375	72422.0	600.1365875244142	934.6163360595704	111.36225128173828	46.03538027778268	fetch
6032721b04e712e94a02497e	0.0018453571428571	0.0201911061785714	0	33.16129353562723	1.145979093835126	0.9746034071684584	0.5988681158036264	1398.290283203125	0.257172248702856	134.0	47.85714285714285	1.728468	1.6055199999999998	1.903948	1.675936	0.0190627	-0.028144234791398	0.0924783200025558	280.0	84.0	84.0	42.0	6.669840130935626	1.25	2.5	2.5	2.5	10.975063693995343	17.192892585036155	60.01438903808594	19.049999237060547	170077.0	6.439285755157471	254.57214355468716	90.97335815429688	2.8977192011669786	98.99546037642908	753.5953979492188	751.2178344726562	72828.0	593.83125	934.5680389404292	112.62828826904295	42.11204878636636	fetch
603271f1094ee7975e9aa788	0.004985	0.0229940173214285	0	34.65887125075269	1.1673625929390674	1.0074436951971322	0.599858227681641	1357.2742919921875	0.27522830382004	130.0	46.42857142857143	1.7023106666666667	1.580748	1.867316	1.658868	0.0259723	-0.0287531074136495	0.0941351801156997	280.0	84.0	84.0	42.0	6.789284909297981	1.25	2.5	2.5	2.5	11.14595346614472	17.314674899033523	60.7424201965332	19.189285278320312	169932.0	6.462678670883182	258.5653549194327	92.62710571289062	3.330895039664094	95.58024490227014	753.0170288085938	750.5357055664062	72825.0	599.1257202148438	928.9071655273438	110.54633331298828	39.9755289950408	fetch
603271cd04e712e94a02497d	0.0025300714285714	0.0359121832142857	0	38.07765486949823	1.0481372005017926	0.9437610073118275	0.5995667754218917	1332.24365234375	0.4365554760432146	175.0	62.5	1.739864	1.626388	1.950104	1.6431	0.0258331	-0.0283461213111877	0.0882115736603736	280.0	84.0	84.0	42.0	6.760371280066977	1.25	2.5	2.5	2.5	10.541951326310487	18.73373768902244	61.28606033325195	19.735713958740234	169831.0	5.967857360839844	256.4017791748047	91.8581085205078	2.8901201142291617	97.40698385398966	751.70068359375	748.5464477539062	72347.0	595.016455078125	930.6539428710936	110.7248764038086	31.842300288844854	fetch
603271ad094ee7975e9aa787	0.0052869642857142	0.0211835306071428	0	33.56977961802866	1.140069160537634	0.9903078833333328	0.5974316420133923	1416.846435546875	0.2401432421984587	99.0	35.357142857142854	1.7240213333333336	1.598556	1.89722	1.676288	0.0283582	-0.0259985104203224	0.0926808044314384	280.0	84.0	84.0	42.0	6.713428736759003	1.25	2.5	2.5	2.5	10.907614589848318	16.996975635570603	60.1235580444336	18.882143020629883	170465.0	6.39642858505249	256.899279785156	91.60336303710938	2.9511176044246312	97.81998413018958	751.69482421875	749.3964233398438	72375.0	593.5282165527344	931.6557067871094	111.6257095336914	40.19689779554028	fetch
6032718f04e712e94a02497c	0.006907275985663	0.02311375781362	1	34.79638098999997	1.1359721975899282	1.0034483937410077	0.5980146177229883	1443.8182373046875	0.290341513554823	123.0	44.08602150537634	1.7378866666666666	1.62004	1.907548	1.686072	0.0418834	-0.0261264219880104	0.0910712629556655	279.0	84.0	84.0	42.0	6.603917757133875	1.25	2.5	2.5	2.5	10.899848536977542	16.776256414437647	59.64860916137695	18.716846466064453	170138.0	6.383512496948242	253.6084175109862	90.800537109375	2.870059751131685	99.93484597398196	750.3731689453125	748.2509155273438	72690.0	589.7415832519532	932.6980407714844	113.30331420898438	38.13731371995527	fetch
6032716904e712e94a02497b	0.0140171428571428	0.0308301460357142	0	39.84396263193549	1.1278786677060926	1.0293305704301074	0.5974965673824424	1396.679931640625	0.4025922027553889	133.0	47.5	1.7396973333333332	1.628508	1.923596	1.666988	0.0488103	-0.0258756130933761	0.0923024415969848	280.0	84.0	84.0	42.0	6.719903697846103	1.25	2.5	2.5	2.5	11.00257420539262	17.357036638924136	59.94840621948242	19.11428642272949	170467.0	6.403571605682373	255.29321899414043	90.82170104980467	2.9708728841137164	96.79273190945744	750.6787109375	747.7285766601562	72299.0	594.2521728515625	930.6835571289062	111.26995849609376	31.202167201554403	fetch
sub-075_task-wb2_run-01_bold	0.001736686	0.006407859	0	23.60185769	1.274286126	1.002591591	0.487586506	5043.63916	0.073676298	5.0	2.906976744	2.333561722	2.15228332	2.630465357	2.21793649	0.0124754	-0.019124141	0.042680874	172.0	74.0	66.0	45.0	5.755223505	2.599999905	3.02702713	3.02702713	3.000000238	23.50234552	4.723639488	20.87889862	6.488371849	137996.0	2.529069662	90.70494461	41.61971664	5.259808857	68.44968414	478.7975464	485.0930176	41701.0	350.4767456	588.7267456	84.28642273	70.99094391	group
sub-075_task-wb2_run-02_bold	0.001257326	0.008240957	0	23.95585592	1.208034481	0.967552624	0.488803207	4967.894043	0.086532284	13.0	7.558139535	2.351275571	2.171946176	2.645780713	2.236099822	0.0240414	-0.019432083	0.04285888	172.0	74.0	66.0	45.0	5.651181177	2.599999905	3.02702713	3.02702713	3.000000238	22.78572056	4.758119106	21.27520561	6.523255825	137885.0	2.540697575	93.8837204	42.35600281	5.295661189	68.52723694	477.4836731	484.4592896	41773.0	343.4895447	587.8116089	85.72605896	62.37928772	group
sub-075_task-wb2_run-03_bold	0.001652965	0.007137438	0	24.73753631	1.288729134	0.99541579	0.488455656	5002.856445	0.075437702	11.0	6.395348837	2.342707039	2.163541891	2.637046071	2.227533156	0.0144936	-0.018401181	0.041852564	172.0	74.0	66.0	45.0	5.712558521	2.599999905	3.02702713	3.02702713	3.000000238	22.17066747	4.766738892	21.34170532	6.529069901	138093.0	2.569767475	94.47209473	42.19940948	5.437683023	68.25141907	479.3821106	486.1627808	41613.0	350.3965027	588.5755615	85.10318756	67.64862061	group
sub-078_task-russian_run-01_bold	0.005557363	0.01296219	0	22.66261123	1.340707855	0.988201951	0.431885179	9207.238281	0.136534726	25.0	13.73626374	2.506373943	2.454182441	2.910817144	2.154122243	0.0238342	-0.015695849	0.019185213	182.0	72.0	60.0	36.0	5.48032598	2.0	3.361111164	3.361111164	4.000000477	43.09874313	3.11183548	10.85384846	3.807692289	100672.0	1.203296781	39.13983536	22.43455505	5.441012571	46.25390625	376.169281	384.2472534	24121.0	245.1208801	461.9395752	70.11248779	54.09440613	group
sub-078_task-russian_run-02_bold	0.002021374	0.009969633	0	22.24773168	1.345869325	0.988044442	0.432749699	9451.556641	0.124704356	23.0	12.63736264	2.504655605	2.431508391	2.924223425	2.158235	0.0168265	-0.015057531	0.020789141	182.0	72.0	60.0	36.0	5.476553104	2.0	3.361111164	3.361111164	4.0	48.73241556	2.924473524	11.06111526	3.780219793	100511.0	1.335164905	40.04120827	23.31721878	5.282381015	47.26405334	379.0171204	386.1318665	24241.0	247.6923065	466.4890137	70.50491333	63.40554047	group
sub-078_task-russian_run-03_bold	0.000978729	0.009231218	1	21.84503089	1.332558706	0.961942627	0.432667929	9557.1875	0.097820306	8.0	4.419889503	2.488730089	2.421972854	2.889844913	2.1543725	0.0140303	-0.015025171	0.019989677	181.0	72.0	60.0	36.0	5.604721296	2.0	3.361111164	3.361111164	4.0	48.8212231	2.907866478	11.10086155	3.767956018	100554.0	1.314917207	40.39060955	23.62718391	5.202706411	46.84531021	380.4908447	387.3204651	24148.0	253.4397873	468.1837234	69.10467529	66.82939911	group
sub-078_task-russian_run-04_bold	0.002785769	0.014665706	0	23.8234548	1.286934728	0.967666224	0.434181097	9254.494141	0.18223215	55.0	30.21978022	2.506097541	2.443516325	2.919858797	2.1549175	0.0248245	-0.015843488	0.020794069	182.0	72.0	60.0	36.0	5.48312259	2.0	3.361111164	3.361111164	4.0	53.64670695	3.014081478	11.36837101	3.818681479	100624.0	1.335164905	41.95357075	24.2377739	5.442685478	46.6245575	378.7960205	386.5274963	24112.0	249.0884705	465.8719925	70.49258423	50.56881332	group
sub-078_task-wb2_run-01_bold	0.003419593	0.007469181	0	21.34837081	1.220892929	1.01387776	0.484348729	4198.172852	0.066914203	6.0	3.488372093	2.374441154	2.199270014	2.608456965	2.315596483	0.0227552	-0.016001299	0.038890131	172.0	74.0	66.0	45.0	5.936820296	2.599999905	3.02702713	3.02702713	3.000000238	35.6396489	5.033952236	19.29774857	6.691860676	139100.0	2.6569767	73.52906799	37.5607338	4.673965355	60.85564804	451.3523865	454.8546448	41105.0	328.2255798	556.6604614	76.61493683	70.92123413	group
sub-078_task-wb2_run-02_bold	0.002967093	0.007408182	0	20.6011187	1.200904484	1.018733598	0.484759193	4228.788574	0.071276418	10.0	5.813953488	2.377827503	2.202533943	2.61084875	2.320099816	0.0298329	-0.015844297	0.039305549	172.0	74.0	66.0	45.0	5.892348676	2.599999905	3.02702713	3.02702713	3.000000238	35.94226031	5.059811592	19.55184555	6.691860676	139169.0	2.668604612	74.90232391	38.0990448	4.770218696	60.73927307	452.8417664	456.7819824	41082.0	328.6005905	558.0057983	77.52026367	71.7780838	group
sub-078_task-wb2_run-03_bold	0.002027267	0.010652648	0	22.05285738	1.161609465	0.965513605	0.483766247	4348.535645	0.070777636	8.0	4.651162791	2.377250915	2.190390015	2.602986251	2.338376481	0.0143034	-0.01429905	0.041031297	172.0	74.0	66.0	45.0	5.99456959	2.599999905	3.02702713	3.02702713	3.000000238	35.71144957	5.016711235	19.50104141	6.622093201	139590.0	2.616279125	73.84040909	38.34723663	4.748048426	60.23506165	452.2467957	455.8488464	40853.0	331.8	556.7627808	76.04270172	62.95336151	group
sub-079_task-wb2_run-01_bold	0.001424709	0.00925975	0	29.22306557	1.34981375	1.001867	0.46736483	3883.136475	0.098566801	4.0	2.325581395	2.323403696	2.145223588	2.560647681	2.26433982	0.0185339	-0.022770299	0.032234706	172.0	74.0	66.0	45.0	5.764430198	2.599999905	3.02702713	3.02702713	3.000000238	54.53568475	3.103121042	14.34560204	5.319767475	142581.0	2.662790775	52.84883881	29.73464966	4.52475159	48.0552597	344.2676392	345.6918335	37948.0	255.7715103	431.249118	59.96902847	65.51020813	group
sub-079_task-wb2_run-02_bold	0.00495686	0.00995207	0	31.46863953	1.38227757	1.036589454	0.468453333	3824.654053	0.136879587	22.0	12.79069767	2.337624866	2.156488766	2.57600268	2.280383152	0.0366925	-0.023589944	0.031185733	172.0	74.0	66.0	45.0	5.72040689	2.599999905	3.02702713	3.02702713	3.000000238	50.07135292	3.111741066	14.56159973	5.354650974	142493.0	2.70348835	54.110466	29.87970734	4.394855239	48.18457413	344.137146	345.8604736	38029.0	252.7674408	431.0383789	60.46002197	62.30713272	group
sub-079_task-wb2_run-03_bold	0.008923953	0.011213969	0	32.96621494	1.392664385	1.070456485	0.468962867	3819.319336	0.199666837	37.0	21.51162791	2.332346295	2.157493052	2.56564268	2.273903153	0.0333562	-0.023391185	0.030436365	172.0	74.0	66.0	45.0	5.676391905	2.599999905	3.02702713	3.02702713	3.000000238	49.56185902	3.163459301	14.72796249	5.372093201	142588.0	2.697674513	54.69156952	30.0219593	4.712588379	47.81392288	344.661499	346.4592896	37949.0	254.258139	431.7592957	61.03432083	59.01654053	group
sub-083_task-russian_run-01_bold	0.001505714	0.007209509	0	21.83929161	1.441827328	0.966716236	0.441084126	11076.41309	0.068006847	4.0	2.197802198	2.416256195	2.321006244	2.744922601	2.18283974	0.00612364	-0.014811859	0.02534277	182.0	72.0	60.0	36.0	5.268355746	2.0	3.361111164	3.361111164	4.000000477	71.9683262	2.329803467	9.451719284	3.472527504	97261.0	1.401098967	33.69231033	21.07075882	5.048510207	51.30456161	379.039978	386.5274963	26721.0	245.7307739	471.2142944	73.36639404	74.47789764	group
sub-083_task-russian_run-02_bold	0.00302	0.009379028	0	19.60762745	1.317735301	0.935639032	0.441981271	10723.31348	0.075128522	4.0	2.197802198	2.412737026	2.328634674	2.735946403	2.17363	0.00798195	-0.014804469	0.025052242	182.0	72.0	60.0	36.0	5.344945803	2.0	3.361111164	3.361111164	4.0	68.90050182	2.541604042	9.669331551	3.55494523	97435.0	1.351648331	34.44505692	21.34731102	4.908657354	51.18642807	380.5649414	387.9807739	26628.0	251.4967094	473.468689	72.58698273	64.59768677	group
sub-083_task-russian_run-03_bold	0.005731538	0.00677481	0	20.88051385	1.444841489	1.017968255	0.442080752	10687.0957	0.088580946	8.0	4.395604396	2.393626847	2.309144096	2.715661445	2.156075	0.00996462	-0.015532758	0.026312578	182.0	72.0	60.0	36.0	5.376611703	2.0	3.361111164	3.361111164	4.0	76.30999223	2.606773138	9.727480888	3.565934181	97422.0	1.258241773	34.70824413	21.80750847	4.946215394	52.14359283	382.2117615	388.7197876	26562.0	255.496434	475.2714523	72.29692078	73.40905762	group
sub-083_task-russian_run-04_bold	0.005460275	0.007358867	0	23.35101102	1.575093148	1.04600397	0.441561802	10853.03809	0.093750023	9.0	4.945054945	2.395687239	2.308688889	2.719035329	2.1593375	0.0163224	-0.015261233	0.025719969	182.0	72.0	60.0	36.0	5.34165621	2.0	3.361111164	3.361111164	4.0	69.60049822	2.590481043	9.686071396	3.538461685	97550.0	1.252747297	35.0634613	21.50410843	4.917642721	52.00509644	381.4329529	388.2527466	26537.0	252.6527557	474.5395813	72.6825943	69.86845398	group
sub-083_task-wb2_run-01_bold	0.002600349	0.012928722	0	27.16824619	1.381175762	0.91709984	0.49718637	4251.227051	0.065543275	5.0	2.906976744	2.329718965	2.155953587	2.490833308	2.34237	0.00500256	-0.017947556	0.028615264	172.0	74.0	66.0	45.0	5.435969289	2.599999905	3.02702713	3.02702713	3.0	38.43792722	5.387362957	19.28700447	7.180232525	134002.0	2.825581312	73.84738541	37.40897751	4.308552593	74.18185425	491.8961487	494.7557983	45366.0	359.9621964	619.3735657	91.01419067	52.37509918	group
sub-083_task-wb2_run-02_bold	0.002164826	0.008068328	0	28.30241162	1.520262177	0.987322154	0.49822377	4304.830078	0.064819719	0.0	0.0	2.305594412	2.122670106	2.46754313	2.32657	0.010186	-0.019607421	0.029993696	172.0	74.0	66.0	45.0	5.488655269	2.599999905	3.02702713	3.02702713	3.0	36.7964802	5.05119133	19.79435921	7.151162624	134168.0	3.023255825	76.2558136	38.54332352	4.112850269	74.22929382	492.4103088	495.4040527	45282.0	360.9941864	619.9633453	90.2586441	66.37801361	group
