bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-201_task-wb2_run-02_bold	0.001287616	0.007395004	0	21.86857142	1.250763992	0.980595891	0.4719329	5469.484375	0.062497154	3	1.744186047	2.287390761	2.074847608	2.531011342	2.256313333	0.00925073	-0.016692756	0.024134398	172	74	66	45	5.904733566	2.599999905	3.02702713	3.02702713	3	42.42656228	3.128980637	13.50703526	5.3430233	138156	2.75	49.930233	25.25967598	3.786006376	61.67449951	414.7394714	416.633728	41479	314.9069824	521.320343	70.5584259	72.1255188
sub-201_task-wb2_run-03_bold	0.001076686	0.007938979	0	22.7302465	1.264177931	0.972126558	0.472714877	5356.721191	0.072957881	2	1.162790698	2.306478955	2.093638322	2.553521877	2.272276667	0.00673008	-0.016533596	0.024900658	172	74	66	45	5.957174526	2.599999905	3.02702713	3.02702713	3	41.86238073	3.258277178	13.68955898	5.4360466	138011	2.744185925	50.96511459	25.43450928	3.533443555	61.82968903	416.4960632	418.2151184	41555	316.4302368	522.2796692	70.20275879	70.21117401
sub-203_task-nad1_run-01_bold	0.001122662	0.00523391	0	21.55147647	1.235174831	1.005036272	0.503548034	4792.780273	0.043571854	0	0	2.314054928	2.136852338	2.486489112	2.318823333	0.0116363	-0.005121032	0.032305248	154	74	66	45	5.405389282	2.599999905	3.02702713	3.02702713	3	37.28137881	3.379177809	15.45203209	5.707792282	130307	2.83116889	62.44155884	31.42867851	3.85717053	64.55097961	412.5134583	418.8863525	48086	286.0065002	517.1152649	77.49340057	77.24336243
sub-203_task-nad1_run-02_bold	0.001519026	0.005040508	0	18.76054141	1.183710109	1.018197328	0.504440089	4732.567871	0.039307628	0	0	2.316823824	2.137384213	2.492594112	2.320493149	0.00639862	-0.005185945	0.032511011	154	74	66	45	5.373713957	2.599999905	3.02702713	3.02702713	3.000000238	38.37952625	3.388805628	15.5639286	5.727272511	130088	2.850649357	63.52370186	31.75290298	3.791461068	64.61834717	411.9056396	418.0130005	48244	284.3490173	517.2457855	77.78766632	81.71743774
sub-203_task-nad1_run-03_bold	0.001332987	0.004549554	0	18.97628343	1.199619927	1.02402515	0.50544108	4627.445313	0.033456162	0	0	2.314541523	2.139683499	2.489211255	2.314729816	0.00644122	-0.005840894	0.031824809	154	74	66	45	5.378320482	2.599999905	3.02702713	3.02702713	3.000000238	36.03808325	3.456195831	15.82435226	5.785714149	130175	2.863636255	65.1818161	31.99792099	3.818952891	64.29103851	411.1044006	417.0389709	48223	284.6383026	516.5908813	77.53993988	84.87002563
sub-203_task-nad1_run-04_bold	0.005087922	0.009966778	0	22.78895472	1.150171136	0.980917091	0.506671202	4642.195801	0.086404884	14	9.090909091	2.364554804	2.181648765	2.550492502	2.361523146	0.0106401	-0.005925134	0.031666301	154	74	66	45	5.232670526	2.599999905	3.02702713	3.02702713	3.000000238	35.04552271	3.475451231	16.07628822	5.798701286	129956	2.870129824	67.28084373	32.38951492	3.99294868	64.82054901	411.5801697	418.8311768	48581	278.3246765	518.0908813	80.0407486	56.83882904
sub-204_task-russian_run-01_bold	0.004717747	0.007840011	0	25.70279406	1.451194407	1.034663543	0.446967095	9509.484375	0.139825595	25	13.73626374	2.394944822	2.326156327	2.702978139	2.1557	0.0232624	-0.012181344	0.020018086	182	72	60	36	5.201098243	2	3.361111164	3.361111164	4	42.45435232	2.427557707	9.253362656	3.626373768	96979	1.582417607	36.33571625	17.93474197	4.636429925	47.24776459	364.0123596	368.5274963	27107	233.5274796	458.5664978	70.85440063	67.36459351
sub-204_task-russian_run-02_bold	0.011398626	0.007757383	0	24.59325229	1.505386858	1.081229676	0.447592621	9381.969727	0.110894872	9	4.945054945	2.392087894	2.322731864	2.702656817	2.150875	0.01243	-0.011634074	0.019820964	182	72	60	36	5.213382229	2	3.361111164	3.361111164	4	43.58458985	2.427557707	9.282325745	3.642857313	96966	1.598901153	36.57829857	18.06207848	4.720596786	46.90562057	363.6485596	368.3626404	27126	232.9148445	457.174469	70.65583038	71.58268738
sub-204_task-russian_run-03_bold	0.01002989	0.010629721	0	25.77508755	1.481992634	1.101128179	0.449291624	9079.166992	0.176921348	48	26.37362637	2.387264609	2.322035666	2.69427566	2.1454825	0.0289289	-0.011948134	0.019920604	182	72	60	36	5.19754699	2	3.361111164	3.361111164	4	40.55805076	2.525311708	9.665737152	3.714285851	97119	1.593406677	38.4510994	18.89719582	4.820067924	46.8241806	363.6872864	367.9780273	27086	233.497261	456.7033081	70.79709625	58.0517807
sub-204_task-russian_run-04_bold	0.00385511	0.009995269	0	25.46839146	1.370982664	1.004257164	0.449394576	9396.477539	0.173289093	42	23.07692308	2.409161234	2.342305748	2.716500453	2.1686775	0.020622	-0.011779536	0.020594133	182	72	60	36	5.158798298	2	3.361111164	3.361111164	4	41.77620554	2.443849802	9.546158791	3.631868124	96820	1.576923132	38.17115421	18.83996201	4.770059629	46.99522781	363.3170166	368.1868286	27214	230.8719879	457.6706238	71.36934662	58.83266449
sub-205_task-wb2_run-01_bold	0.005727836	0.015836942	1	22.36907375	1.040804297	0.964162843	0.477378672	3433.001465	0.144133651	29	16.95906433	2.360153031	2.143201802	2.649860624	2.287396667	0.0180092	-0.019241463	0.0272696	171	74	66	45	5.371632927	2.599999905	3.02702713	3.02702713	3	34.27963397	4.031637669	15.5830946	6.70175457	139895	3.064327478	57.49298439	28.02515221	4.172534151	54.36206818	401.2203369	407.7894897	40091	259.421051	502.0497131	75.91442108	44.99409485
sub-205_task-wb2_run-02_bold	0.010455523	0.021675199	0	24.60458954	0.992077924	0.915480143	0.478778272	3449.88208	0.150695249	32	18.60465116	2.368770928	2.140132784	2.650669999	2.31551	0.01851	-0.020233428	0.030215366	172	74	66	45	5.291574073	2.599999905	3.02702713	3.02702713	3	34.65839701	4.163354397	16.27889061	6.825581551	139968	3.098837137	60.79825668	29.87960052	4.561657123	56.08028412	407.6881104	413.7470703	40262	266.3090088	510.3247192	78.18881989	40.40117645
sub-205_task-wb2_run-03_bold	0.007834477	0.013393483	0	26.72871666	1.131420652	1.001494297	0.477663986	3497.063232	0.207863789	46	26.74418605	2.320551375	2.114483857	2.602540269	2.24463	0.0247151	-0.01879728	0.03057448	172	74	66	45	5.336079186	2.599999905	3.02702713	3.02702713	3	35.99096652	4.128875256	15.92169094	6.709302425	140010	2.941860437	59.42761688	29.70731926	4.816582257	54.93387985	406.9442139	413.4592896	40067	266.1284851	507.5313934	77.48275757	48.89345551
sub-207_task-nad1_run-01_bold	0.001462987	0.008876636	0	27.13677998	1.330355361	1.003050422	0.509970834	2995.749268	0.096084632	8	5.194805195	2.297595037	2.142402338	2.504952772	2.24543	0.0147772	-0.019809572	0.035176247	154	74	66	45	5.796486178	2.599999905	3.02702713	3.02702713	3	27.53730626	5.843763828	21.12773514	7.870130062	133597	3.311688423	76.62986755	36.96970367	5.310693213	61.26805878	449.3342896	454.9415588	45891	325.6785736	554.1331177	78.4848938	62.82123566
sub-207_task-nad1_run-02_bold	0.002238247	0.010252698	0	24.7918251	1.265047816	1.0199092	0.510873728	2975.593018	0.078474696	2	1.298701299	2.311281504	2.149964212	2.526297146	2.257583154	0.00998077	-0.019898446	0.035303675	154	74	66	45	5.777858449	2.599999905	3.02702713	3.02702713	3.000000238	27.78287443	5.930408478	21.4551239	7.935064793	133408	3.33116889	78.58409195	37.76634979	5.268322999	61.23919296	450.3568726	455.9675293	45972	323.5974121	555.0389404	78.91549683	60.61977386
sub-207_task-nad1_run-03_bold	0.005281623	0.018420455	0	27.19455682	1.157306676	0.958857545	0.511995846	2933.17749	0.123930561	13	8.441558442	2.334610739	2.163908587	2.559967145	2.279956485	0.0249472	-0.019893575	0.036254205	154	74	66	45	5.908479643	2.599999905	3.02702713	3.02702713	3.000000238	27.65707968	5.88227272	21.79003716	7.967532635	133324	3.422077894	80.24577599	38.42344284	5.093860393	60.68081665	450.7261353	456.0519409	45951	327.3961029	554.4188538	77.18516541	44.67462921
sub-207_task-nad1_run-04_bold	0.002085519	0.024985849	0	23.30408661	1.076244427	0.924663482	0.511911933	2906.999756	0.087057309	3	1.948051948	2.342252921	2.160482784	2.567476163	2.298799817	0.00617308	-0.019617807	0.035301059	154	74	66	45	5.878621542	2.599999905	3.02702713	3.02702713	3.000000238	27.93386113	6.11332655	21.90955734	8.038961411	133518	3.324675322	80.17532349	38.31258011	5.286256997	60.40160751	450.9472656	455.9350586	45837	330.2363647	555.2714355	77.55731201	40.92930603
sub-208_task-nad1_run-01_bold	0.001745844	0.00634871	0	24.75245701	1.323048358	1.018670843	0.499105072	4349.291992	0.054563889	0	0	2.291564362	2.096928679	2.561751073	2.216013333	0.0126469	-0.017188363	0.039019126	154	74	66	45	5.676189092	2.599999905	3.02702713	3.02702713	3	30.60804599	4.033833504	17.5417614	6.136363506	133614	2.655844212	72.26623535	35.32078934	4.309918455	65.04193115	421.6452332	425.9155884	45203	313.9038879	524.6227051	75.03465271	70.58990479
sub-208_task-nad1_run-02_bold	0.00129961	0.004895855	0	21.55743198	1.248863312	1.019885974	0.500112075	4247.527344	0.040703033	0	0	2.28793475	2.098233589	2.555857502	2.209713158	0.0117455	-0.017800454	0.03931604	154	74	66	45	5.645778821	2.599999905	3.02702713	3.02702713	3.000000238	29.83875615	4.072342396	17.86470032	6.201298714	133573	2.688311577	74.74934998	35.84864426	4.238654485	65.25375366	421.7261353	425.9382935	45294	313.0603912	526.0542053	75.44284058	79.99676514
sub-208_task-nad1_run-03_bold	0.001425195	0.006592991	0	23.02779427	1.257352179	0.991135506	0.501114505	4161.571777	0.047920835	0	0	2.273985554	2.081775197	2.540228306	2.199953158	0.00931025	-0.01754735	0.038788609	154	74	66	45	5.759859531	2.599999905	3.02702713	3.02702713	3.000000238	28.80099629	4.207124233	18.15683365	6.266233921	133686	2.649350643	76.18019295	36.17269135	3.974277721	64.89276123	422.3834839	425.9967651	45104	315.5464157	526.5584106	73.95875549	70.48913574
sub-208_task-nad1_run-04_bold	0.001954221	0.007709874	0	21.47097824	1.171204907	0.961824964	0.5022525	4077.419678	0.042811643	0	0	2.29129345	2.098316179	2.564717681	2.210846491	0.00845562	-0.018060504	0.038044542	154	74	66	45	5.628445727	2.599999905	3.02702713	3.02702713	3.000000238	28.18102162	4.178242683	18.47490692	6.33766222	133508	2.733766317	78.10357246	36.82390213	4.268709982	65.0949173	421.4794922	425.3149414	45344	312.8360474	526.0519409	75.56442261	66.87646484
sub-209_task-nad1_run-01_bold	0.006095195	0.007723605	0	26.63857819	1.332857077	1.050756526	0.502478329	3547.427246	0.099722929	12	7.792207792	2.326769758	2.108240107	2.6096925	2.262376667	0.0111628	-0.026961695	0.030163301	154	74	66	45	5.43645758	2.599999905	3.02702713	3.02702713	3	24.47817735	4.130105972	17.51176643	6.285714149	134518	2.727272749	74.00649261	33.20406342	4.474964032	59.29449844	392.677948	396.7792053	44198	278.5184998	490.6068069	72.98405457	63.1780777
sub-209_task-nad1_run-02_bold	0.001573636	0.006974518	0	22.96312608	1.215680885	0.998206975	0.503155394	3557.45166	0.084312905	4	2.597402597	2.326780035	2.11522716	2.604073126	2.26103982	0.00921668	-0.027601665	0.03050996	154	74	66	45	5.418103394	2.599999905	3.02702713	3.02702713	3.000000238	24.38731027	4.216752052	17.68889618	6.272727489	134564	2.655844212	75.10844193	33.66167831	4.47531188	59.33779907	393.2192993	397.3701172	44238	278.496759	491.2737061	73.34035492	65.91490936
sub-209_task-nad1_run-03_bold	0.002142208	0.005755799	0	23.10336111	1.258016037	1.030920531	0.504335176	3451.269531	0.071579922	3	1.948051948	2.301093628	2.094328768	2.576785627	2.232166489	0.0121823	-0.028430829	0.02957519	154	74	66	45	5.40855377	2.599999905	3.02702713	3.02702713	3.000000238	23.47977931	4.20712471	18.14845657	6.370130062	134694	2.753246784	77.72077942	34.60787582	4.539905037	59.02492523	392.9360352	396.8701172	44233	278.5116943	491.2610413	73.37740326	74.33686066
sub-209_task-nad1_run-04_bold	0.011302338	0.008885743	0	25.91990637	1.382222618	1.115504922	0.505051954	3470.751953	0.090880238	8	5.194805195	2.296051694	2.082898411	2.57998018	2.22527649	0.00680458	-0.028769575	0.029997502	154	74	66	45	5.544142895	2.599999905	3.02702713	3.02702713	3.000000238	23.00716774	4.245633602	18.32961082	6.376623154	134732	2.753246784	79.20130157	34.8117485	4.274963873	59.34259415	394.355835	397.8961182	44148	282.3883072	492.521431	71.76792145	59.82388687
sub-213_task-nad1_run-01_bold	0.002530779	0.00770072	0	21.42912628	1.208367508	0.991122078	0.45065456	4393.775879	0.076787309	1	0.649350649	2.343603229	2.143066356	2.651779999	2.235963333	0.00386369	-0.017731544	0.034516633	154	74	66	45	5.193583155	2.599999905	3.02702713	3.02702713	3	49.51919935	3.321414232	14.36629581	5.961039066	145222	3.045454502	54.20129776	28.25213432	4.300311209	56.64696121	406.0314636	411.5519409	35688	267.4295425	512.1818237	79.2412796	65.7736969
sub-213_task-nad1_run-02_bold	0.001634351	0.004508104	0	20.32749912	1.251698018	1.03087647	0.451248304	4335.019043	0.050380975	0	0	2.323237526	2.129323499	2.627812589	2.212576491	0.00666035	-0.018103059	0.034584198	154	74	66	45	5.262295628	2.599999905	3.02702713	3.02702713	3.000000238	49.20533148	3.340667963	14.45002174	6.019480705	145218	3.077922106	54.70973873	28.31980896	4.309089447	57.09464264	407.9979858	412.9869995	35634	271.5704575	513.9935303	78.47928619	84.53462982
sub-213_task-nad1_run-03_bold	0.00339526	0.005974331	0	19.80793446	1.220082294	1.037797883	0.451924014	4355.572754	0.055639372	0	0	2.328109103	2.131953142	2.636867678	2.215506491	0.00401626	-0.018196078	0.035969611	154	74	66	45	5.179768574	2.599999905	3.02702713	3.02702713	3.000000238	48.29336992	3.321414709	14.64383507	6	145293	3.064934969	55.67792206	28.79583359	4.433477156	56.88766861	406.0602112	411.4220886	35747	266.1467529	511.5045471	79.42755127	74.16312408
sub-213_task-nad1_run-04_bold	0.003012857	0.004874341	0	18.05038908	1.177188037	1.041047204	0.452384733	4375.386719	0.04949633	0	0	2.313700066	2.114305464	2.627184911	2.199609825	0.00551011	-0.018360658	0.036680244	154	74	66	45	5.236305892	2.599999905	3.02702713	3.02702713	3.000000238	48.75120308	3.340667963	14.80992508	6.006493568	145410	3.071428537	56.90259552	29.25889397	4.58157043	56.38702774	407.4447632	412.350647	35670	270.9327896	511.5230453	78.74728394	81.54286194
sub-214_task-wb2_run-01_bold	0.003555872	0.016302089	0	33.32918643	1.254524779	0.962737109	0.53441904	4358.401367	0.189955191	66	38.37209302	2.356978645	2.196310014	2.605222768	2.269403153	0.0266211	-0.007400555	0.042460337	172	74	66	45	5.470061056	2.599999905	3.02702713	3.02702713	3.000000238	15.68899971	6.059706211	28.75705338	8.122093201	125867	3.0930233	137.5604614	54.81111526	4.410186716	84.17215729	563.2836914	569.3430176	51466	402.3633652	704.4592896	104.0824738	44.82783127
sub-214_task-wb2_run-02_bold	0.008911744	0.01287102	0	31.43402401	1.413867574	1.070233896	0.535006095	4427.625977	0.136753812	36	20.93023256	2.356085917	2.202183764	2.6080275	2.258046487	0.0467735	-0.007548118	0.043984126	172	74	66	45	5.427348569	2.599999905	3.02702713	3.02702713	3.000000238	16.31146653	5.826971054	29.08355141	8.058139801	125678	3.209302425	139.7991249	56.24670029	4.498150804	84.74966431	564.6744385	571.5523071	51675	401.1494141	706.5534851	105.3086548	51.19830322
sub-214_task-wb2_run-03_bold	0.014280698	0.012921026	0	30.00624332	1.433840266	1.125499976	0.536244177	4317.290039	0.113257159	21	12.20930233	2.338066107	2.17880439	2.583244108	2.252149821	0.0201882	-0.008360774	0.04424559	172	74	66	45	5.533852944	2.599999905	3.02702713	3.02702713	3.000000238	15.56604307	5.947648048	29.75761032	8.20348835	125822	3.273255825	143.2965088	56.82993698	4.501081407	84.71089172	567.6835327	573.5959473	51404	409.6845947	709.6552338	103.6511765	51.50521088
sub-215_task-russian_run-01_bold	0.002143791	0.011693009	0	21.63928713	1.219612252	0.937014135	0.47116774	9508.49707	0.108105147	13	7.142857143	2.414908052	2.304276658	2.815074997	2.1253725	0.00603426	-0.016105805	0.02999155	182	72	60	36	4.944315028	2	3.361111164	3.361111164	4	76.99895867	2.403119326	8.973674774	3.527472734	91758	1.461538553	32.81401119	17.34851646	4.684796072	53.36960602	358.0094299	363.8132019	31484	225.9522095	452.4132034	73.58095551	57.18365097
sub-215_task-russian_run-02_bold	0.001824396	0.004112025	0	18.94709513	1.245142217	1.029831624	0.470091674	9749.043945	0.104837199	12	6.593406593	2.354838741	2.254034345	2.737749378	2.0727325	0.0214484	-0.016051941	0.031128949	182	72	60	36	5.135422316	2	3.361111164	3.361111164	4	75.07777351	2.264634132	8.98015976	3.489011049	91946	1.554945111	32.75274658	17.81995773	4.853046564	52.73011017	360.1924438	365.2802429	31187	236.6533051	451.6560669	71.12840271	83.40114594
sub-215_task-russian_run-03_bold	0.003206264	0.005554596	0	19.15015239	1.238416377	1.03467788	0.471071677	9559.629883	0.106266775	15	8.241758242	2.380435366	2.276794675	2.770083923	2.0944275	0.0154968	-0.016295535	0.030338878	182	72	60	36	4.980424141	2	3.361111164	3.361111164	4	78.37231811	2.313511133	9.127046585	3.532967091	91852	1.587912083	33.62033081	18.07307053	4.933822638	52.50612259	359.069397	365.2417603	31388	225.8901169	451.3662109	73.33430481	73.70732117
sub-215_task-russian_run-04_bold	0.003485549	0.013796101	0	18.35115818	1.096408051	0.963228514	0.470351848	9774.43457	0.125677096	22	12.08791209	2.39696892	2.283887567	2.783671692	2.1233475	0.012898	-0.016127476	0.031464033	182	72	60	36	5.098705025	2	3.361111164	3.361111164	4	79.45842492	2.321657419	9.167779922	3.516483545	92082	1.549450636	33.69725399	18.16965294	4.978051825	51.76072693	360.8202515	366.1483459	31151	233.6208801	451.5851746	71.81087494	51.7216301
sub-217_task-nad1_run-01_bold	0.001173571	0.006713822	0	23.84142493	1.236954635	1.005971158	0.514658846	2590.641113	0.064985553	1	0.649350649	2.319167903	2.120628499	2.593851876	2.243023333	0.00743934	0.013690973	-0.002679621	154	66	74	45	5.652160168	2.599999905	3.02702713	3.02702713	3	24.43412179	6.633200645	21.43657875	9.142857552	130984	3.116883039	81.68830872	36.84262466	3.597173465	71.28046417	474.1379395	476.2987061	47755	346.6344116	599.6038818	84.26755524	68.27450562
sub-217_task-nad1_run-02_bold	0.001055455	0.005588815	0	22.26988263	1.212994838	1.016312628	0.515032899	2624.63208	0.071556204	2	1.298701299	2.317256415	2.117295196	2.586580715	2.247893333	0.0100523	0.013768488	-0.003465306	154	66	74	45	5.646899543	2.599999905	3.02702713	3.02702713	3	24.73451016	6.594691753	21.64074135	9.077921867	130999	3.103896141	84.1448082	37.49892807	3.676670337	71.31896973	474.3641968	476.5909119	47759	346.7610413	599.9045349	84.39780426	75.78005981
sub-217_task-nad1_run-03_bold	0.002453117	0.006910961	0	21.90302703	1.218880942	1.026982366	0.515689727	2581.12085	0.074968873	1	0.649350649	2.318678369	2.113030285	2.594264822	2.24874	0.00755456	0.013186893	-0.000377359	154	66	74	45	5.649800549	2.599999905	3.02702713	3.02702713	3	27.08429442	6.662082195	22.18629265	9.155843735	131117	3.116883039	85.92987213	39.16075134	3.588413616	71.66555023	474.9358521	477.1103821	47691	345.75	600.6558533	84.44641113	69.33311462
sub-217_task-nad1_run-04_bold	0.001090455	0.006803686	0	22.3393953	1.204058754	1.007148615	0.514815241	2640.264648	0.074632544	3	1.948051948	2.288032021	2.082987608	2.568331788	2.212776667	0.0122276	0.01435905	-0.000261439	154	66	74	45	5.803837639	2.599999905	3.02702713	3.02702713	3	26.31341271	6.662082672	22.15358353	9.097402573	131433	3.077922106	85.10779266	39.10590744	3.639479154	70.95311737	476.940918	478.4415588	47360	353.850322	600.0795654	82.43450928	72.01145935
sub-218_task-wb2_run-01_bold	0.002381696	0.013112559	1	21.18224128	1.180161771	0.969526103	0.481499317	3586.151855	0.090725922	14	8.187134503	2.27906852	2.181800729	2.38077483	2.27463	0.0187574	0.004343743	-0.005594736	171	66	74	45	6.311187996	2.599999905	3.02702713	3.02702713	3	63.57004022	4.300413609	16.40863419	7.14619875	137567	3.333333254	57.30233803	33.55807114	5.848189233	52.48067093	434.8917847	437.5964966	42250	331.5263062	532.1877197	69.3358078	62.84031677
sub-218_task-wb2_run-02_bold	0.004449767	0.009511236	0	22.59660694	1.304909793	1.03556145	0.483069919	3985.475586	0.073975287	12	6.976744186	2.281283589	2.146435998	2.439611435	2.257803333	0.0171911	-0.019432837	0.023622343	172	74	66	45	6.169855036	2.599999905	3.02702713	3.02702713	3	46.51911518	4.22369194	16.30412292	6.63953495	137212	3.011627913	57.99622116	33.17111206	6.512617765	51.1756134	434.1230774	437.3023376	42427	328.9186096	530.3372192	70.87641144	69.51165771
sub-218_task-wb2_run-03_bold	0.00234314	0.010095651	0	22.98441006	1.296506155	1.012703175	0.483861888	3946.069824	0.07475875	8	4.651162791	2.275200504	2.141100731	2.430064114	2.254436667	0.0159253	-0.019751765	0.022997405	172	74	66	45	6.275514531	2.599999905	3.02702713	3.02702713	3	46.49950524	4.249551773	16.50377846	6.6860466	137228	3.052325487	59.15697479	33.33369446	6.358004162	51.59802246	436.1194458	438.9302368	42411	334.1453552	531.9011841	69.94248199	68.76383972
sub-219_task-nad1_run-01_bold	0.001320974	0.008058027	0	25.93106544	1.289393695	1.013933203	0.487767796	3207.10376	0.112424104	18	11.68831169	2.321534252	2.161354926	2.532141164	2.271106667	0.0338772	0.002239841	-0.004254179	154	66	74	45	5.759487217	2.599999905	3.02702713	3.02702713	3	32.77900511	4.86177969	17.51269913	7.311688423	137208	3.188311577	65.82467651	31.79103279	5.577120268	53.97055817	419.4073181	422.6103821	42469	303.4584473	518.5818237	73.37552643	72.77694702
sub-219_task-nad1_run-02_bold	0.002160584	0.007249248	0	26.40222836	1.310961853	1.026057781	0.488084312	3225.092773	0.109944576	11	7.142857143	2.317715086	2.161156712	2.526141878	2.265846667	0.022745	0.002167248	-0.002823257	154	66	74	45	5.846272538	2.599999905	3.02702713	3.02702713	3	37.89464108	4.871407032	17.62174606	7.279220581	137113	3.16883111	66.34415436	32.60082245	5.454459999	53.79726791	420.063385	422.6363525	42443	307.7513092	519.0584106	72.29074097	75.20137024
sub-219_task-nad1_run-03_bold	0.001638247	0.007163968	0	26.68809695	1.300304981	1.025365276	0.488194772	3215.256836	0.121193312	20	12.98701299	2.308168389	2.146274123	2.521424378	2.256806667	0.019805	0.002316024	-0.002900366	154	66	74	45	5.82286902	2.599999905	3.02702713	3.02702713	3	35.75482355	4.861780643	17.79033279	7.305194855	137257	3.181818247	67.60519562	32.68130112	5.458525186	54.18235397	420.39328	423.0389709	42342	307.0344193	519.8694672	72.6504364	76.29266357
sub-219_task-nad1_run-04_bold	0.002312143	0.007480822	0	26.71665794	1.312775789	1.030253996	0.488750835	3176.588867	0.132658497	18	11.68831169	2.327153707	2.161992516	2.539825271	2.279643333	0.025182	0.002882103	-0.002879056	154	66	74	45	5.753977456	2.599999905	3.02702713	3.02702713	3	35.32556383	4.900289536	17.90394402	7.33766222	137191	3.181818247	68.01623154	32.78324509	5.582542387	54.19203568	419.4408264	422.311676	42459	303.9097504	519.4292358	73.39387512	73.16810608
sub-222_task-nad1_run-01_bold	0.004060519	0.014907048	0	29.6868345	1.378274469	1.001166613	0.516090665	2480.60498	0.071564091	4	2.597402597	2.277451922	2.087824036	2.478428398	2.266103333	0.00555485	-0.003694506	0.014178612	154	66	74	45	5.70761836	2.599999905	3.02702713	3.02702713	3	45.85810442	5.77637291	19.54660225	7.928571224	131657	2.987013102	78.51947784	35.99869156	4.069315445	59.74215698	401.56073	402.0292358	47592	303.0321426	505.1061737	70.43656158	52.27083206
sub-222_task-nad1_run-02_bold	0.004174091	0.010991241	0	26.9735681	1.333598954	1.01288257	0.517508639	2449.510742	0.075047042	9	5.844155844	2.248312677	2.070047519	2.451923845	2.222966667	0.00522044	-0.003378024	0.011874983	154	66	74	45	5.672981419	2.599999905	3.02702713	3.02702713	3	42.45306656	5.785999775	19.77048111	7.967532635	131420	3.025974035	80.55974007	36.19664383	4.057539562	59.29449844	400.7928772	400.9545593	47713	300.8961182	504.6311707	70.67718506	62.99094391
sub-222_task-nad1_run-03_bold	0.002893506	0.01233608	0	27.48267124	1.307537646	1.004763858	0.518030748	2442.171143	0.093160799	9	5.844155844	2.25916352	2.076202072	2.466208487	2.23508	0.00479847	-0.004036596	0.014927904	154	66	74	45	5.663687578	2.599999905	3.02702713	3.02702713	3	50.58679175	5.805254459	20.1248703	7.967532635	131354	3.006493568	82.13213997	38.36701202	4.114561526	59.18857956	400.7223511	401.2857056	47747	300.3285797	504.8857178	70.85163116	58.82633209
sub-222_task-nad1_run-04_bold	0.001685584	0.011712665	0	27.44546638	1.279528905	0.984551774	0.515773598	2539.700928	0.094461366	13	8.441558442	2.264272071	2.081834661	2.46771822	2.243263333	0.00541692	-0.00281539	0.017022055	154	66	74	45	5.798582286	2.599999905	3.02702713	3.02702713	3	54.37605206	5.670471668	19.67549706	7.831168652	131503	2.987013102	79.52922363	37.76144791	4.016416893	59.16930389	401.8539734	402.0649414	47535	303.8292267	504.2396057	69.33776093	60.51544952
sub-223_task-nad1_run-01_bold	0.01697457	0.015257616	3	25.74829135	1.259180583	1.069036241	0.538622709	2310.018066	0.081131238	4	2.649006623	2.264086923	2.075931179	2.429456257	2.286873333	0.0124425	0.007922271	-0.00078849	151	66	74	45	5.15822182	2.599999905	3.02702713	3.02702713	3	27.1880097	6.529340267	24.25156784	8.668873787	128669	2.609271526	114.6132462	45.9983139	3.154928507	67.04112244	425.2025757	423.3907166	49768	302.4946869	550.1142548	82.07992554	44.60391998
sub-223_task-nad1_run-02_bold	0.003326447	0.008868045	2	24.74181794	1.235143549	0.988994811	0.539212939	2282.98584	0.06303691	5	3.289473684	2.226128799	2.053410734	2.388822329	2.236153333	0.00815255	0.009463657	-0.001715413	152	66	74	45	5.117629858	2.599999905	3.02702713	3.02702713	3	24.18165856	6.096227169	24.20866966	8.657895088	128597	2.888157845	116.9236832	44.95459366	3.294707182	67.13652802	424.243927	422.7828979	49769	300.7302551	548.9605103	82.61219788	57.82897186
sub-223_task-nad1_run-03_bold	0.001731558	0.00597448	0	25.47908637	1.315487464	1.022129059	0.540539591	2274.717773	0.059612478	2	1.298701299	2.206696488	2.044484484	2.364848312	2.210756667	0.0167543	0.01008125	-0.002554296	154	66	74	45	5.145738583	2.599999905	3.02702713	3.02702713	3	22.21092874	6.103700638	24.55347252	8.629870415	128449	2.896103859	120.6948013	45.38515854	3.314027456	67.52577209	424.2068481	422.9869995	49863	302.3181763	548.4155884	82.20059204	68.54751587
sub-223_task-nad1_run-04_bold	0.002002013	0.00712052	0	26.46179012	1.296838988	1.019457266	0.541191169	2276.284668	0.10353543	17	11.03896104	2.213470168	2.052650912	2.372476258	2.215283333	0.023196	0.01076123	-0.003312365	154	66	74	45	5.117278116	2.599999905	3.02702713	3.02702713	3	20.89905506	6.132582664	24.6371727	8.603896141	128425	2.876623392	122.1350616	45.23196793	3.338745127	67.31881714	423.276062	422.0876465	49972	301.1896072	548	82.48201752	62.02929688
